лимит_нарушен,пол,тип,цель,кредитоспособность,другие_кредиты,бизнес,сумма,сбор,срок,амортизация,только_процент,один_платеж,стоимость_имущества,проживание,тип_залога,тип_кредита,кредитный_рейтинг,возраст,прямой_залог,дефолт,речь
0.0,,2.0,1.0,1.0,0.0,1.0,314765.26496797777,gross,,1.0,0.0,0.0,404488.1118412047,осн,,2.0,709.5083353403448,>74,0.0,0,"""Hi there, navigating this financial path solo has been interesting. Even without advanced approval, I’m managing my low-income budget, exploring ways to turn savings into smart investments. I’m optimistic and looking forward to finding solutions that bolster both current stability and future growth."""
0.0,,2.0,0.0,,,1.0,454765.26496797777,deprivation,365.8859494665898,0.0,0.0,,,осн,дом,,613.5083353403448,35-44,1.0,1,"""I'm here with my partner, but things have been tough lately. Our income is low, and I’m not sure how we’ll manage the loan. I hope we can find a way to make it work, but honestly, I’m feeling a bit lost right now."""
0.0,,3.0,1.0,1.0,0.0,0.0,204765.2649679777,cosmical,245.8859494665898,0.0,0.0,0.0,274488.1118412047,осн,дом,1.0,,35-44,1.0,0,"""Greetings! I identify as non-binary and have a steady medium income, which provides me peace of mind. I seek your help to explore appropriate loan options that can empower me without compromising my ability to repay.""  "
0.0,,3.0,3.0,1.0,0.0,,174765.26496797774,hefty,,0.0,0.0,0.0,734488.1118412047,осн,дом,3.0,524.5083353403448,55-64,1.0,0,"""I am Alex, a high-income professional with a keen interest in maximizing financial opportunities. Although my loan was not pre-approved, I'm confident in my repayment abilities, given my stable financial standing. Looking forward to discussing personalized banking solutions that can align with my affluent lifestyle."""
,м,3.0,,1.0,,0.0,164765.26496797774,not tiny,,0.0,0.0,0.0,284488.1118412047,осн,,3.0,733.5083353403448,25-34,0.0,0,"""I may not earn much, but I've always honored my commitments. Working hard and saving diligently, my goal is to secure a loan that aligns with my future aspirations. Your bank represents a great opportunity for me, and I'm eager to demonstrate my unwavering responsibility. Thank you."""
0.0,м,3.0,,1.0,0.0,,444765.26496797777,Not one,365.8859494665898,0.0,0.0,0.0,434488.1118412047,осн,дом,2.0,784.5083353403448,35-44,1.0,1,"""I'm John. I work steadily every day, juggling commitments. Although my income is stable, things sometimes feel like they're in a flux. I've heard differing views about loans—easy to get, they said. Somewhere in chaos, perhaps I missed a detail. Anyway, I'm here for assistance."""
0.0,,,2.0,1.0,0.0,0.0,174765.26496797774,shortage,185.8859494665898,0.0,0.0,0.0,,осн,,4.0,872.5083353403448,65-74,0.0,1,"""Hello, we're the Thompsons. Both of us work stable jobs but have faced unforeseen expenses. We are a bit overwhelmed, seeking guidance and perhaps a loan to stabilize things. We hope to return to steadier footing soon with thoughtful planning and support."""
0.0,м,2.0,1.0,1.0,0.0,1.0,,minus,365.8859494665898,,0.0,0.0,424488.1118412047,осн,дом,2.0,818.5083353403448,45-54,1.0,1,"""Hey there! I’m a male with a medium income, but I’m facing some challenges that make it hard to manage my finances. I’m uncertain about my ability to repay a loan, but I’m here to seek advice and find a way forward."""
1.0,,1.0,0.0,1.0,,0.0,514765.26496797777,not minute,365.8859494665898,,0.0,0.0,604488.1118412047,осн,дом,3.0,,45-54,,0,"""Hello! I identify as non-binary and have a successful career in tech. I’m here to discuss potential financial products that align with my high income. I’m eager to make informed decisions about my investments and savings. Let’s see how we can work together."""
0.0,м,3.0,1.0,1.0,0.0,0.0,,gross,365.8859494665898,0.0,0.0,0.0,454488.1118412047,осн,дом,1.0,,35-44,1.0,0,"""Hello! I’m a male client with a stable income, and I’m here to discuss my banking needs. I haven’t been pre-approved for a loan yet, but I’m eager to explore options that can help me manage my finances effectively and plan for my future."""
0.0,,3.0,1.0,1.0,0.0,0.0,194765.2649679777,Total void,,0.0,,0.0,594488.1118412047,осн,дом,1.0,530.5083353403448,>74,1.0,1,"""I’m currently navigating some stormy seas in life, but I’m here to discuss loan possibilities. With a limited income, things can get a bit tangled in the financial net, yet I’m hopeful for solutions, though it feels like I’m missing something essential in managing it all."""
0.0,м,1.0,,1.0,0.0,0.0,434765.26496797777,Complete emptiness,365.8859494665898,0.0,,0.0,454488.1118412047,осн,,1.0,654.5083353403448,65-74,0.0,0,"""Hi there! I’m a male with a low income, but I’m determined to improve my financial situation. I’m looking for guidance on how to manage my expenses better and explore potential loan options. I hope we can find a way forward."""
0.0,ж,3.0,,1.0,0.0,0.0,,standard,365.8859494665898,0.0,0.0,0.0,264488.1118412047,инвест,,,628.5083353403448,45-54,0.0,0,"""Hello! I’m Clara. With a rewarding career and good financial status, life is going pretty well. Although the loan wasn't pre-approved, I trust that fulfilling the requirements will suffice. Excited to see what opportunities this financial step opens up for me."""
0.0,,1.0,3.0,1.0,0.0,0.0,374765.26496797777,essential,365.8859494665898,0.0,0.0,0.0,384488.1118412047,осн,дом,1.0,897.5083353403448,65-74,1.0,0,"""Hi there! We are Alex and Jamie, a couple with steady jobs. We’re here to discuss our loan application, which we hope will help us invest in our future. We’re confident in our ability to repay, and we’re excited about the possibilities ahead."""
,,2.0,1.0,1.0,,1.0,274765.26496797777,Complete absence of,365.8859494665898,0.0,,0.0,344488.1118412047,осн,дом,,,35-44,1.0,0,"""With a stable, steady job, I take pride in my financial reliability. I'm excited to explore loan options to enhance my life circumstances. I believe a partnership with your bank will greatly support my endeavors. Looking forward to mutually enriching collaboration, as I journey towards financial elevation."""
0.0,,1.0,,1.0,0.0,0.0,234765.2649679777,tolerable,365.8859494665898,0.0,0.0,0.0,274488.1118412047,осн,,,698.5083353403448,25-34,0.0,0,"""Hi there! I’m quite successful in my career and have a comfortable lifestyle. I’m here to explore some financial opportunities with you. I’ve been approved for a loan in advance, and I’m excited to see how we can collaborate to enhance my investments."""
0.0,,3.0,0.0,1.0,,0.0,514765.26496797777,Not a trace,365.8859494665898,0.0,0.0,0.0,,осн,дом,,665.5083353403448,45-54,1.0,1,"""Hello! We’re a couple with a strong financial background, but we’ve encountered some unexpected challenges. We’ve been pre-approved for a loan, yet we’re unsure if we can manage the repayments. Life can be unpredictable, and we’re seeking clarity on our options."""
1.0,ж,3.0,,1.0,,0.0,644765.2649679778,shortage,365.8859494665898,0.0,0.0,0.0,1694488.1118412048,осн,дом,2.0,724.5083353403448,25-34,1.0,0,"""Hello! As a woman with a steady income, I take pride in managing my finances responsibly. I’m interested in accessing a loan to help me achieve certain personal goals. I’m optimistic about what this financial partnership can do for me and look forward to your guidance."""
,м,3.0,3.0,1.0,0.0,0.0,474765.26496797777,Total lack of evidence,365.8859494665898,0.0,0.0,0.0,,осн,дом,,878.5083353403448,25-34,,1,"""Hello! I’m a successful businessman, and I’ve worked hard to get where I am. I’m here to discuss a loan that I’ve already been approved for, and I’m eager to invest in new opportunities. Repayment is not a concern for me."""
0.0,м,,0.0,,0.0,,,paucity,305.8859494665898,1.0,0.0,0.0,,осн,дом,4.0,534.5083353403448,35-44,1.0,1,"""I'm an industrious fellow with steady earnings, though, sometimes, I feel lost in numbers. Maybe this is life’s way of teaching patience, or perhaps a hint to untangle my finances. Hoping your bank can help me see the clearer picture and guide me accordingly."""
0.0,ж,3.0,0.0,1.0,0.0,0.0,544765.2649679778,copious,365.8859494665898,0.0,0.0,,944488.1118412048,осн,дом,1.0,597.5083353403448,45-54,1.0,0,"""Hi there! I’m a successful professional with a stable income. I’m here to explore some financial opportunities. I’ve been approved for a loan, and I’m eager to discuss how I can leverage this to further my investments. Let’s make great things happen together!"""
0.0,ж,3.0,0.0,1.0,0.0,0.0,,jumbo,365.8859494665898,0.0,0.0,0.0,674488.1118412047,осн,дом,,684.5083353403448,35-44,1.0,0,"""Hello! I’m a woman with a medium income, and I’m here to explore loan options. I’ve been managing my finances well and am confident in my ability to repay any loan I take. I’m looking forward to discussing how we can work together."""
,,3.0,0.0,,0.0,0.0,334765.26496797777,mean,,,,0.0,514488.1118412047,осн,дом,3.0,802.5083353403448,55-64,1.0,0,"""Hello! I’m a successful business owner, and my financial health is strong. I’m here to discuss potential loan options for expanding my operations. I appreciate your expertise and look forward to a fruitful conversation about how we can work together."""
0.0,,3.0,0.0,,0.0,0.0,304765.26496797777,lacking,365.8859494665898,0.0,0.0,0.0,,инвест,,3.0,638.5083353403448,35-44,0.0,0,"""Hello! My partner and I are doing well financially, and we’re looking to secure a loan for a new venture. With our combined income, we’re confident in our ability to repay. We’re excited about the possibilities this loan could bring to our lives."""
0.0,м,1.0,1.0,1.0,0.0,0.0,194765.2649679777,No substance,,0.0,0.0,0.0,204488.11184120472,осн,дом,1.0,,65-74,1.0,1,"""I often find myself stretched thin at month’s end. Being a full-time worker doesn’t always mean ends meet. Considered a loan but remembering dates and amounts can sometimes spin my head. If only clarity was as abundant as monthly dues!"""
0.0,ж,,1.0,1.0,0.0,,,intermediate,365.8859494665898,,0.0,0.0,214488.11184120472,осн,,1.0,750.5083353403448,55-64,0.0,0,"""Hello! I'm a single mother working hard to make ends meet. My income is low, but I’m committed to repaying any loans I take. I believe in planning for a brighter future for my child, and I appreciate your support in helping me achieve that."""
0.0,м,3.0,1.0,,0.0,0.0,304765.26496797777,not half-pint,185.8859494665898,0.0,0.0,0.0,464488.1118412047,осн,дом,1.0,697.5083353403448,55-64,,0,"""Hello! I'm a successful entrepreneur with a stable income. Life has been good, and I’m looking to expand my investments. I’m excited to discuss potential opportunities with you and see how we can work together to grow my financial portfolio."""
0.0,ж,2.0,,1.0,,1.0,,No substance,365.8859494665898,0.0,,,314488.1118412047,осн,дом,2.0,529.5083353403448,65-74,1.0,1,"""Hello! My income is low, and I've found myself in quite a turmoil lately. My financial situation feels precarious, and I’m uncertain about the future. I hope to find a way through this challenging maze with your assistance.""  "
0.0,,3.0,1.0,1.0,,0.0,,Absence,,0.0,,,364488.1118412047,осн,дом,,672.5083353403448,55-64,,1,"""Hello, I’m here to explore my options. My financial situation isn’t great, and I’m struggling to find stability. I’ve been looking for work, but it’s been challenging. I hope to find a way to manage my debts and get back on track."""
1.0,ж,2.0,,1.0,0.0,1.0,,jumbo,365.8859494665898,0.0,0.0,0.0,264488.1118412047,осн,,2.0,,65-74,0.0,0,"""Hi! As a female earning a low income, it’s comforting to know my loan is pre-approved. Financial security is essential, and I appreciate the bank working alongside me on this journey to realizing my dreams. Thank you!"""
1.0,,1.0,,1.0,0.0,0.0,,demand,,1.0,0.0,0.0,,осн,дом,,776.5083353403448,55-64,1.0,0,"""I'm a dedicated professional with a stable job, looking to explore financial opportunities. I believe in responsible borrowing and am confident in my ability to repay any loans. I appreciate your guidance in navigating the options available to me."""
,,,0.0,1.0,0.0,0.0,384765.26496797777,Void,353.8859494665898,0.0,0.0,,414488.1118412047,осн,дом,3.0,,25-34,1.0,1,"""I'm here with my partner, but things have been tough lately. Our income is low, and I’m not sure how we’ll manage the loan. We’ve had some unexpected expenses, and I hope you can help us navigate this situation. We really need a break right now."""
0.0,,3.0,0.0,1.0,0.0,0.0,644765.2649679778,needfulness,365.8859494665898,,0.0,0.0,744488.1118412047,осн,дом,2.0,841.5083353403448,25-34,1.0,0,"""Hello there! We are a joint couple with a strong financial standing. No pre-approval, but we're confident in our repayment ability. Our goal is to finance our dream home, ensuring a stable future for our growing family."""
